timestamp_ns,time_ms,voltage_left,current_left_a,voltage_right,current_right_a,motor_current_left,motor_current_right,euler_x,euler_y,euler_z,acc_lin_x,acc_lin_y,acc_lin_z,sonar_mm,tof_mm,rpm_left,rpm_right,rotations_left,rotations_right
1764886280835981935,3065,9.756,4.0,11.22,-0.2,0.08,-0.08,-0.06,7.88,12.56,0.0,0.0,0.03,12045.13,186.0,0.0,0.0,0.0,
1764886280954094639,3185,9.708,3.8,11.212,0.3,-0.06,-0.16,-0.06,7.88,12.56,-0.01,0.01,-0.03,12043.59,187.0,0.0,0.0,0.0,
1764886281072864213,3306,9.724,4.4,11.208,0.1,-0.08,-0.04,-0.06,7.88,12.56,-0.02,0.0,-0.04,12044.27,187.0,0.0,0.0,0.0,
1764886281191646306,3423,9.684,3.7,11.212,0.1,0.02,-0.12,-0.06,7.88,12.56,-0.02,0.0,-0.01,12044.79,187.0,0.0,0.0,0.0,
1764886281310432602,3542,9.732,4.1,9.892,0.0,-0.08,0.02,-0.06,7.88,12.56,-0.03,0.0,-0.01,12042.73,187.0,0.0,0.0,0.0,
1764886281429203805,3661,9.46,4.6,11.216,0.1,0.08,0.0,-0.06,7.88,12.56,-0.02,0.0,-0.05,12046.16,186.0,0.0,0.0,0.0,
1764886281543894676,3781,11.224,4.3,11.216,0.0,-0.12,-0.2,-0.06,7.88,12.56,0.0,-0.01,-0.01,12047.36,186.0,0.0,0.0,0.0,
1764886281666766361,3894,9.712,4.1,11.212,-0.1,-0.04,0.02,-0.06,7.88,12.56,0.0,0.0,-0.02,12048.22,186.0,0.0,0.0,0.0,
1764886281785547213,4017,9.708,3.9,11.204,1.2,-0.08,0.0,-0.06,7.88,12.56,-0.03,-0.01,-0.05,12044.79,187.0,0.0,0.0,0.0,
1764886281904339194,4136,9.468,4.2,10.076,0.3,0.06,-0.1,-0.06,7.88,12.56,-0.01,0.01,0.0,12045.82,186.0,0.0,0.0,0.0,
1764886282014911861,4255,9.736,4.2,11.2,0.0,-0.06,-0.14,-0.06,7.88,12.56,0.0,0.0,-0.01,12048.05,186.0,0.0,0.0,0.0,
1764886282137797305,4368,11.232,4.6,11.212,0.2,-0.18,-0.08,-0.06,7.88,12.56,-0.02,0.0,-0.02,12047.36,186.0,0.0,0.0,0.0,
1764886282256604360,4490,11.228,4.1,10.084,1.0,0.06,-0.08,-0.06,7.88,12.56,-0.01,0.0,-0.04,12045.82,186.0,0.0,0.0,0.0,
1764886282476023860,4608,9.712,4.0,11.204,0.3,-0.08,-0.08,-0.06,7.88,12.56,-0.01,0.0,-0.03,12044.62,185.0,0.0,0.0,0.0,
1764886282494209083,4734,9.648,3.8,11.208,0.1,-0.08,-0.12,-0.06,7.88,12.56,-0.02,0.01,-0.02,12047.02,185.0,0.0,0.0,0.0,
1764886282612979434,4848,9.516,4.7,11.208,0.7,-0.06,-0.1,-0.06,7.88,12.56,0.0,0.01,0.0,12047.02,186.0,0.0,0.0,0.0,
1764886282735859638,4967,9.66,4.2,9.924,1.0,0.02,-0.02,-0.06,7.88,12.56,0.0,0.0,-0.03,12046.5,186.0,0.0,0.0,0.0,
1764886282854668138,5090,9.448,3.8,11.024,-0.2,-0.12,0.02,-0.06,7.88,12.56,-0.01,0.0,-0.04,12046.33,186.0,0.0,0.0,0.0,
1764886282969327434,5209,9.928,3.9,11.192,1.0,-0.12,-0.06,-0.06,7.88,12.56,-0.01,0.0,-0.05,12046.85,186.0,0.0,0.0,0.0,
1764886283088112082,5322,11.208,3.8,9.928,0.1,-0.14,0.12,-0.06,7.88,12.56,-0.01,-0.01,-0.04,12047.53,186.0,0.0,0.0,0.0,
1764886283210965138,5442,9.468,4.6,11.212,0.1,0.02,0.0,-0.06,7.88,12.56,-0.03,0.0,-0.02,12048.56,186.0,0.0,0.0,0.0,
1764886283333824601,5566,9.532,4.7,11.216,0.1,0.02,0.0,-0.06,7.88,12.56,0.0,0.0,-0.02,12046.16,186.0,0.0,0.0,0.0,
1764886283444419600,5686,11.212,4.5,10.064,0.7,0.02,-0.12,-0.06,7.88,12.56,-0.01,-0.01,-0.01,12047.02,186.0,0.0,0.0,0.0,
1764886283567327878,5800,9.732,3.6,11.032,0.2,0.0,-0.04,-0.06,7.88,12.56,-0.03,0.0,-0.03,12046.16,187.0,0.0,0.0,0.0,
1764886283686115248,5919,9.46,4.2,11.212,0.5,-0.04,-0.02,-0.06,7.88,12.56,-0.01,0.0,-0.02,12045.99,187.0,0.0,0.0,0.0,
1764886283808984452,6040,9.728,4.0,11.212,0.0,-0.02,-0.08,-0.06,7.88,12.56,0.0,0.0,-0.04,12046.85,186.0,0.0,0.0,0.0,
1764886284056025730,6163,9.72,4.2,11.208,0.3,-0.02,0.04,-0.06,7.88,12.56,-0.01,0.01,-0.03,12048.39,186.0,0.0,0.0,0.0,
1764886284067361859,6277,9.656,4.1,10.176,1.0,-0.04,0.08,-0.06,7.88,12.56,-0.02,-0.01,-0.02,12047.87,186.0,0.0,0.0,0.0,
1764886284161245452,6395,9.46,4.7,11.216,0.1,-0.02,-0.21,-0.06,7.88,12.56,0.0,0.0,-0.06,12046.85,186.0,0.0,0.0,0.0,
1764886284280028452,6515,9.464,4.9,11.22,0.2,0.04,-0.2,-0.06,7.88,12.56,-0.02,0.02,-0.01,12045.65,187.0,0.0,0.0,0.0,
1764886284394699322,6634,9.544,4.9,11.212,0.0,0.06,-0.08,-0.06,7.88,12.56,0.0,0.0,-0.03,12048.73,187.0,0.0,0.0,0.0,
1764886284513441229,6749,9.504,4.8,11.204,0.2,-0.08,-0.04,-0.06,7.88,12.56,-0.02,0.0,-0.05,12048.39,186.0,0.0,0.0,0.0,
1764886284632258655,6870,11.212,4.5,11.208,0.2,-0.12,0.04,-0.06,7.88,12.56,0.0,-0.02,-0.03,12047.53,186.0,0.0,0.0,0.0,
1764886284751041544,6987,9.668,4.1,11.22,0.2,-0.04,-0.04,-0.06,7.88,12.56,-0.02,0.0,-0.03,12047.19,186.0,0.0,0.0,0.0,
1764886284865737989,7105,10.204,4.3,10.144,0.2,-0.04,-0.06,-0.06,7.88,12.56,-0.02,0.0,-0.02,12046.5,186.0,0.0,0.0,0.0,
1764886284984513285,7222,9.484,4.4,11.204,0.1,0.02,0.0,-0.06,7.88,12.56,-0.01,0.0,-0.03,12048.05,186.0,0.0,0.0,0.0,
1764886285103294544,7340,11.208,4.3,10.048,0.8,-0.04,-0.04,-0.06,7.88,12.56,-0.02,0.0,-0.01,12045.99,187.0,0.0,0.0,0.0,
1764886285222070044,7458,9.656,4.1,11.22,-0.2,-0.04,0.1,-0.06,7.88,12.56,-0.04,0.0,-0.01,12045.47,187.0,0.0,0.0,0.0,
1764886285336825173,7578,9.684,3.9,11.212,0.1,0.04,-0.02,-0.06,7.88,12.56,0.0,0.0,-0.01,12048.56,187.0,0.0,0.0,0.0,
1764886285467795007,7692,9.716,4.1,11.22,0.1,0.16,-0.06,-0.06,7.88,12.56,0.0,0.0,0.0,12046.33,186.0,0.0,0.0,0.0,
1764886285586612821,7822,9.66,4.1,10.12,1.0,-0.14,-0.12,-0.06,7.88,12.56,-0.02,0.0,-0.03,12047.53,185.0,0.0,0.0,0.0,
1764886285920025025,7942,9.484,4.7,10.336,0.8,0.08,-0.16,-0.06,7.88,12.56,-0.01,0.02,-0.05,12046.85,186.0,0.0,0.0,0.0,
1764886285934764469,8060,9.716,4.4,11.208,0.0,-0.04,-0.14,-0.06,7.88,12.56,-0.03,0.0,-0.05,12048.22,186.0,0.0,0.0,0.0,
1764886285946824580,8178,9.716,3.9,11.208,0.2,-0.04,0.06,-0.06,7.88,12.56,-0.01,0.0,-0.03,12048.56,186.0,0.0,0.0,0.0,
1764886286063577932,8290,9.66,4.2,11.212,0.1,-0.04,-0.18,-0.06,7.88,12.56,-0.01,-0.01,0.0,12047.02,186.0,0.0,0.0,0.0,
1764886286172321710,8412,9.664,4.1,11.196,0.2,-0.02,-0.02,-0.06,7.88,12.56,-0.03,0.0,-0.03,12046.67,186.0,0.0,0.0,0.0,
1764886286291073395,8530,9.54,4.6,11.2,0.1,-0.04,-0.1,-0.06,7.88,12.56,0.0,0.01,0.0,12046.16,187.0,0.0,0.0,0.0,
1764886286401666210,8648,11.208,3.6,10.084,0.2,-0.04,0.02,-0.06,7.88,12.56,0.0,0.0,-0.02,12048.73,187.0,0.0,0.0,0.0,
1764886286532760376,8760,9.724,3.7,10.2,-0.1,0.0,-0.04,-0.06,7.88,12.56,-0.02,0.0,-0.01,12046.5,186.0,0.0,0.0,0.0,
1764886286647431247,8888,9.472,4.3,10.244,0.8,0.06,-0.14,-0.06,7.88,12.56,0.0,0.0,-0.02,12046.16,186.0,0.0,0.0,0.0,
1764886286766225876,9006,9.736,4.1,11.212,0.1,0.16,0.14,-0.06,7.88,12.56,-0.02,0.0,-0.02,12045.47,186.0,0.0,0.0,0.0,
1764886286880917061,9124,11.212,4.2,9.908,0.2,-0.06,-0.18,-0.06,7.88,12.56,0.0,0.0,-0.03,12047.7,186.0,0.0,0.0,0.0,
1764886286995565265,9236,9.54,4.7,10.216,0.8,-0.02,-0.04,-0.06,7.88,12.56,-0.01,0.0,-0.05,12047.7,186.0,0.0,0.0,0.0,
1764886287120034006,9354,11.212,4.0,11.044,-0.1,0.08,-0.06,-0.06,7.88,12.56,0.0,-0.01,-0.01,12047.87,186.0,0.0,0.0,0.0,
1764886287237253080,9476,9.716,4.1,11.204,0.2,0.02,-0.02,-0.06,7.88,12.56,0.0,0.0,-0.05,12046.85,187.0,0.0,0.0,0.0,
1764886287347859061,9593,11.22,4.0,9.94,0.9,-0.02,0.04,-0.06,7.88,12.56,-0.01,0.0,-0.03,12047.7,187.0,0.0,0.0,0.0,
1764886287466593765,9706,9.552,4.6,11.224,0.1,0.06,-0.06,-0.06,7.88,12.56,-0.02,0.0,-0.03,12045.13,186.0,0.0,0.0,0.0,
1764886287589496894,9826,11.212,4.2,10.068,0.7,-0.08,0.0,-0.06,7.88,12.56,0.0,0.01,-0.01,12043.24,186.0,0.0,0.0,0.0,
1764886287704193468,9947,9.692,4.0,11.208,0.1,0.1,-0.2,-0.06,7.88,12.56,0.0,0.0,-0.02,12044.27,186.0,0.0,0.0,0.0,
1764886287822972653,10061,9.512,4.4,11.208,0.1,-0.06,0.0,-0.06,7.88,12.56,-0.01,0.0,0.0,12035.18,186.0,0.0,0.0,0.0,
1764886288036023357,10180,9.496,4.7,11.216,0.2,-0.08,0.0,-0.06,7.88,12.56,-0.01,-0.02,-0.02,12043.93,187.0,0.0,0.0,0.0,
1764886288064639116,10301,9.54,4.9,11.216,0.0,0.0,-0.1,-0.06,7.88,12.56,-0.02,0.0,-0.02,12044.79,187.0,0.0,0.0,0.0,
1764886288187506412,10421,9.48,4.4,11.216,0.0,0.1,-0.18,-0.06,7.88,12.56,-0.01,0.0,-0.02,12043.24,186.0,0.0,0.0,0.0,
1764886288306314116,10545,9.524,4.8,10.244,1.0,-0.06,-0.08,-0.06,7.88,12.56,-0.02,-0.02,-0.04,12046.85,186.0,0.0,0.0,0.0,
1764886288425063653,10665,11.224,4.5,10.088,0.7,-0.08,0.02,-0.06,7.88,12.56,-0.01,0.0,-0.02,12043.42,187.0,0.0,0.0,0.0,
1764886288543854783,10784,9.732,4.1,11.2,0.1,0.02,-0.1,-0.06,7.88,12.56,-0.01,0.01,0.0,12041.19,186.0,0.0,0.0,0.0,
1764886288662641968,10903,9.724,4.0,11.216,0.3,-0.04,-0.1,-0.06,7.88,12.56,-0.01,0.0,-0.03,12041.7,186.0,0.0,0.0,0.0,
1764886288781417912,11022,10.936,4.5,11.208,0.2,0.02,0.04,-0.06,7.88,12.56,-0.01,0.0,-0.01,12042.21,186.0,0.0,0.0,0.0,
1764886288904304023,11141,9.536,4.9,11.22,0.1,-0.1,-0.02,-0.06,7.88,12.56,-0.03,-0.01,0.0,12047.7,186.0,0.0,0.0,0.0,
1764886289023068005,11261,9.468,4.6,10.948,0.4,-0.06,-0.02,-0.06,7.88,12.56,0.0,0.0,-0.02,12046.85,186.0,0.0,0.0,0.0,
1764886289141856579,11382,9.7,4.0,11.216,0.1,0.1,-0.16,-0.06,7.88,12.56,0.0,-0.01,-0.02,12047.19,187.0,0.0,0.0,0.0,
1764886289256544486,11501,11.232,4.1,11.216,-0.1,-0.02,0.06,-0.06,7.88,12.56,-0.02,0.0,-0.03,12047.53,187.0,0.0,0.0,0.0,
1764886289379384708,11617,9.468,5.1,11.208,0.5,0.06,-0.04,-0.06,7.88,12.56,0.0,0.0,-0.05,12047.53,187.0,0.0,0.0,0.0,
1764886289498168375,11738,9.544,4.8,11.212,0.1,0.02,-0.08,-0.06,7.88,12.56,0.0,0.0,-0.04,12047.53,187.0,0.0,0.0,0.0,
1764886289616980689,11857,9.468,4.6,10.088,0.7,-0.08,0.06,-0.06,7.88,12.56,-0.01,-0.01,-0.04,12046.16,185.0,0.0,0.0,0.0,
1764886289727569041,11975,9.74,4.0,9.924,0.1,-0.16,-0.08,-0.06,7.88,12.56,-0.02,0.0,-0.01,12047.19,185.0,0.0,0.0,0.0,
1764886289850441930,12088,9.484,4.6,11.208,0.2,0.0,0.08,-0.06,7.88,12.56,0.0,0.0,-0.03,12047.02,187.0,0.0,0.0,0.0,
1764886289969224023,12210,9.536,4.6,11.196,0.5,0.02,-0.04,-0.06,7.88,12.56,-0.02,-0.01,-0.05,12047.53,187.0,0.0,0.0,0.0,
1764886290088031245,12327,11.216,4.2,11.212,0.1,0.04,0.0,-0.06,7.88,12.56,-0.01,-0.01,-0.01,12046.33,186.0,0.0,0.0,0.0,
1764886290202687078,12448,10.02,4.0,9.936,1.1,-0.02,-0.21,-0.06,7.88,12.56,0.0,0.0,-0.02,12047.02,186.0,0.0,0.0,0.0,
1764886290325593022,12562,11.204,3.9,11.14,0.0,-0.02,-0.02,-0.06,7.88,12.56,-0.01,0.0,-0.06,12047.53,186.0,0.0,0.0,0.0,
1764886290444303911,12684,9.552,4.7,11.216,-0.1,-0.08,-0.12,-0.06,7.88,12.56,-0.03,0.0,-0.04,12046.5,187.0,0.0,0.0,0.0,
1764886290563125004,12804,9.552,5.0,11.208,0.2,0.08,-0.16,-0.06,7.88,12.56,0.0,0.0,-0.02,12047.19,186.0,0.0,0.0,0.0,
1764886290677813763,12923,9.536,4.6,10.916,0.0,-0.04,-0.08,-0.06,7.88,12.56,0.0,0.01,-0.04,12047.7,186.0,0.0,0.0,0.0,
1764886290796586670,13037,9.704,4.0,11.212,0.2,0.16,-0.02,-0.06,7.88,12.56,-0.02,0.0,-0.02,12048.56,186.0,0.0,0.0,0.0,
1764886290919475559,13157,9.484,4.7,11.212,-0.1,-0.02,-0.06,-0.06,7.88,12.56,-0.03,0.0,0.0,12046.16,186.0,0.0,0.0,0.0,
1764886291038221006,13280,9.46,4.5,11.216,0.0,-0.02,-0.1,-0.06,7.88,12.56,-0.02,0.0,-0.02,12048.05,187.0,0.0,0.0,0.0,
1764886291152799142,13400,9.536,4.6,11.216,0.0,0.02,-0.06,-0.06,7.88,12.56,-0.01,0.0,-0.01,12048.39,187.0,0.0,0.0,0.0,
1764886291404017493,13512,9.476,4.9,10.972,0.8,0.02,-0.14,-0.06,7.88,12.56,0.0,0.0,-0.05,12048.05,186.0,0.0,0.0,0.0,
1764886291406884807,13632,9.708,4.2,11.204,0.0,0.04,-0.02,-0.06,7.88,12.56,0.0,0.0,-0.03,12048.05,187.0,0.0,0.0,0.0,
1764886291521040923,13763,11.212,4.0,10.428,0.4,-0.04,-0.1,-0.06,7.88,12.56,-0.02,0.0,-0.01,12046.67,187.0,0.0,0.0,0.0,
1764886291649803850,13883,9.532,4.5,11.2,0.1,-0.12,-0.02,-0.06,7.88,12.56,-0.02,-0.01,-0.03,12049.42,187.0,0.0,0.0,0.0,
1764886291754324149,14004,11.212,4.1,11.216,0.2,0.06,0.0,-0.06,7.88,12.56,0.0,0.0,-0.04,12047.36,187.0,0.0,0.0,0.0,
1764886291872978232,14116,9.716,4.0,11.212,0.0,0.06,-0.08,-0.06,7.88,12.56,-0.01,0.0,0.0,12047.53,186.0,0.0,0.0,0.0,
1764886291995791811,14237,9.672,4.0,11.208,-0.1,-0.08,0.0,-0.06,7.88,12.56,-0.01,0.0,-0.06,12045.13,187.0,0.0,0.0,0.0,
1764886292110334092,14360,11.228,4.8,11.212,0.1,-0.04,0.02,-0.06,7.88,12.56,-0.02,-0.01,0.0,12045.13,187.0,0.0,0.0,0.0,
1764886292228994240,14473,9.484,4.7,11.216,0.3,0.0,-0.08,-0.06,7.88,12.56,-0.01,0.01,-0.01,12045.82,186.0,0.0,0.0,0.0,
1764886292351791008,14593,9.492,4.8,11.216,-0.1,-0.12,-0.06,-0.06,7.88,12.56,-0.01,-0.01,-0.04,12044.96,187.0,0.0,0.0,0.0,
1764886292470400776,14713,9.544,5.1,11.212,0.2,-0.08,-0.1,-0.06,7.88,12.56,-0.01,0.01,-0.03,12045.65,186.0,0.0,0.0,0.0,
1764886292593213936,14835,9.472,4.8,11.216,0.1,-0.16,0.02,-0.06,7.88,12.56,0.01,0.0,-0.02,12045.47,187.0,0.0,0.0,0.0,
1764886292732027880,14955,9.48,4.7,10.088,1.0,0.1,-0.1,-0.06,7.88,12.56,-0.02,0.0,-0.01,12046.67,187.0,0.0,0.0,0.0,
1764886292822369322,15069,11.208,4.3,10.08,-0.1,0.0,-0.2,-0.06,7.88,12.56,-0.02,0.0,0.0,12045.99,186.0,0.0,0.0,0.0,
1764886292941072506,15186,9.696,4.1,11.216,-0.1,0.0,-0.02,-0.06,7.88,12.56,-0.01,0.01,0.0,12044.44,187.0,0.0,0.0,0.0,
1764886293051502561,15304,9.74,4.1,11.196,0.1,0.06,-0.08,-0.06,7.88,12.56,-0.01,0.0,-0.01,12046.67,187.0,0.0,0.0,0.0,
1764886293170217176,15418,9.676,3.9,11.208,0.1,-0.04,0.02,-0.06,7.88,12.56,0.0,-0.01,-0.01,12046.33,187.0,0.0,0.0,0.0,
1764886293288872582,15537,9.716,4.0,11.212,0.0,-0.06,-0.08,-0.06,7.88,12.56,-0.01,0.0,-0.01,12044.62,187.0,0.0,0.0,0.0,
1764886293411624596,15656,9.66,4.1,11.212,0.0,0.14,-0.06,-0.06,7.88,12.56,-0.02,0.0,-0.02,12043.59,187.0,0.0,0.0,0.0,
1764886293530319728,15776,9.904,4.0,11.208,0.2,-0.1,-0.1,-0.06,7.88,12.56,-0.03,0.01,-0.03,12044.79,185.0,0.0,0.0,0.0,
1764886293644956625,15895,11.228,4.2,9.932,1.0,-0.02,-0.2,-0.06,7.88,12.56,-0.02,0.0,-0.03,12045.99,185.0,0.0,0.0,0.0,
1764886293763617767,16010,9.548,4.5,11.196,0.2,-0.02,-0.02,-0.06,7.88,12.56,-0.02,0.0,-0.04,12044.27,187.0,0.0,0.0,0.0,
1764886293878186500,16130,11.24,4.1,11.2,0.1,0.02,-0.1,-0.06,7.88,12.56,-0.02,0.0,-0.04,12043.59,187.0,0.0,0.0,0.0,
1764886293992791073,16246,9.676,4.1,11.208,0.1,-0.08,-0.06,-0.06,7.88,12.56,-0.01,0.01,-0.02,12043.93,187.0,0.0,0.0,0.0,
1764886294111486709,16359,11.208,4.5,9.94,0.2,0.2,-0.14,-0.06,7.88,12.56,-0.02,0.0,-0.02,12044.79,187.0,0.0,0.0,0.0,
1764886294230175884,16478,9.52,4.8,11.208,0.1,-0.08,-0.04,-0.06,7.88,12.56,0.0,0.01,-0.01,12044.27,187.0,0.0,0.0,0.0,
1764886294352947878,16598,11.216,4.3,10.084,0.7,-0.1,-0.21,-0.06,7.88,12.56,-0.01,0.02,-0.03,12043.24,186.0,0.0,0.0,0.0,
1764886294792020063,16718,9.74,3.8,11.216,0.2,0.02,-0.08,-0.06,7.88,12.56,-0.01,-0.02,-0.03,12045.82,186.0,0.0,0.0,0.0,
1764886294803140726,16840,9.744,4.0,11.212,0.0,-0.04,-0.08,-0.06,7.88,12.56,0.0,0.0,-0.03,12043.59,186.0,0.0,0.0,0.0,
1764886294814440266,16959,9.72,3.7,11.212,0.8,0.02,-0.04,-0.06,7.88,12.56,-0.01,0.0,-0.01,12044.62,187.0,0.0,0.0,0.0,
1764886294831801369,17081,11.212,4.1,11.204,0.2,0.02,-0.04,-0.06,7.88,12.56,-0.01,0.0,-0.02,12042.73,185.0,0.0,0.0,0.0,
1764886294942284496,17200,9.492,5.0,11.204,0.1,0.02,-0.12,-0.06,7.88,12.56,0.0,0.0,-0.03,12043.76,185.0,0.0,0.0,0.0,
1764886295060976735,17312,11.224,4.3,11.192,1.2,0.06,-0.08,-0.06,7.88,12.56,0.0,0.0,-0.02,12042.9,186.0,0.0,0.0,0.0,
1764886295188031098,17430,11.224,4.2,11.2,0.1,0.0,0.06,-0.06,7.88,12.56,0.0,-0.01,-0.05,12044.1,187.0,0.0,0.0,0.0,
1764886295302499409,17552,9.676,4.1,11.212,-0.2,0.08,-0.1,-0.06,7.88,12.56,0.0,0.01,0.0,12042.04,186.0,0.69,0.0,0.0,0.0
1764886295421086825,17672,10.756,5.3,11.024,-8.3,1.27,0.04,-0.06,7.88,12.56,-0.01,-0.01,-0.02,12043.24,186.0,0.0,0.0,0.0,
1764886295535747142,17792,10.52,4.5,10.512,-9.4,1.33,-0.02,-0.06,7.88,12.56,-0.03,0.0,-0.01,12044.44,186.0,0.0,0.0,0.0,
1764886295654437444,17906,10.684,4.5,10.976,-9.2,1.37,0.0,-0.06,7.88,12.56,-0.01,0.0,-0.05,12042.56,186.0,0.0,0.0,0.0,
1764886295777205660,18025,10.764,4.7,10.712,-9.2,1.37,-0.04,-0.06,7.88,12.56,-0.02,0.0,-0.05,12042.9,187.0,0.0,0.0,0.0,
1764886295900027909,18149,10.664,4.2,10.8,-9.3,1.23,0.1,-0.06,7.88,12.56,0.0,0.0,-0.02,12043.76,187.0,0.0,0.0,0.0,
1764886296014604889,18268,10.616,5.2,10.78,-9.2,1.37,0.08,-0.06,7.88,12.56,-0.01,-0.01,-0.04,12043.24,187.0,0.0,0.0,0.0,
1764886296139262699,18382,10.792,5.0,11.08,-9.5,1.17,-0.08,-0.06,7.88,12.56,0.0,0.0,-0.03,12042.9,187.0,0.0,0.0,0.0,
1764886296256106233,18501,10.848,4.7,10.868,-8.5,1.35,-0.02,-0.06,7.88,12.56,0.0,0.0,-0.02,12042.56,186.0,0.0,0.0,0.0,
1764886296374833510,18625,10.872,4.0,10.928,-9.2,1.41,-0.02,-0.06,7.88,12.56,-0.02,0.0,0.0,12043.24,186.0,0.0,0.0,0.0,
1764886296489380459,18744,10.652,4.9,10.96,-9.5,1.33,-0.06,-0.06,7.88,12.56,-0.01,0.0,-0.04,12043.42,186.0,0.0,0.0,0.0,
1764886296608112214,18859,10.216,3.8,11.044,-10.0,0.84,0.0,-0.06,7.88,12.56,-0.04,0.0,-0.03,12036.38,186.0,5.66,0.0,0.0,0.0
1764886296726800647,18978,10.592,3.6,10.924,-36.8,2.6,-0.06,0.0,7.94,12.56,-0.15,-0.11,-0.05,12042.04,187.0,0.7,0.0,0.0,0.0
1764886296849602233,19098,10.436,5.0,10.756,-23.4,2.11,-0.06,0.0,8.0,12.44,0.0,0.13,-0.07,12042.56,187.0,0.0,0.0,0.0,
1764886296964195779,19221,10.22,4.5,11.112,-7.1,1.11,-0.02,0.0,8.0,12.44,0.0,0.01,-0.02,12044.27,187.0,0.0,0.0,0.0,
1764886297292030673,19335,9.712,4.1,11.116,-7.7,1.13,-0.12,0.0,8.0,12.44,-0.01,0.0,0.0,12043.93,187.0,0.0,0.0,0.0,
1764886297320398602,19452,10.924,5.2,11.112,-11.5,1.48,-0.08,0.0,8.0,12.44,0.0,0.01,-0.04,12041.87,187.0,0.0,0.0,0.0,
1764886297328724496,19570,10.864,4.1,10.892,-7.2,1.04,-0.16,0.0,8.0,12.44,-0.01,0.0,0.0,12046.5,188.0,0.0,0.0,0.0,
1764886297438964381,19692,10.592,4.9,10.736,-8.2,1.21,-0.14,0.0,8.0,12.44,-0.01,0.01,-0.02,12047.02,188.0,0.0,0.0,0.0,
1764886297557685392,19811,10.828,4.8,11.04,-10.0,1.21,-0.1,0.0,8.0,12.44,-0.02,0.0,-0.02,12046.85,187.0,0.0,0.0,0.0,
1764886297676430129,19930,10.432,4.0,11.136,-9.1,1.27,-0.14,0.0,8.0,12.44,-0.02,0.02,-0.01,12044.27,187.0,0.0,0.0,0.0,
1764886297795108797,20049,10.112,4.1,11.064,-8.8,1.29,0.0,0.0,8.0,12.44,0.0,0.0,-0.04,12044.27,187.0,0.0,0.0,0.0,
1764886297913826884,20170,9.556,4.8,10.76,-7.8,1.41,-0.14,0.0,8.0,12.44,-0.01,0.01,-0.02,12046.5,187.0,0.0,0.0,0.0,
1764886298032534449,20287,10.64,4.5,10.952,-6.7,1.17,-0.06,0.0,8.0,12.44,0.0,0.03,-0.04,12047.7,188.0,0.0,0.0,0.0,
1764886298151232973,20406,10.1,4.5,10.928,-6.9,1.21,-0.08,0.0,8.0,12.44,0.0,0.0,-0.03,12046.5,188.0,0.0,0.0,0.0,
1764886298274032929,20526,10.396,4.7,11.04,-6.9,1.07,-0.1,0.0,8.0,12.44,-0.02,0.0,-0.02,12044.79,188.0,0.0,0.0,0.0,
1764886298388663426,20646,10.724,4.5,11.136,-8.2,1.29,-0.1,0.0,8.0,12.44,0.0,0.0,-0.02,12045.47,188.0,0.0,0.0,0.0,
1764886298503236254,20761,10.376,5.1,11.1,-6.9,0.92,-0.14,0.0,8.0,12.44,-0.01,0.0,-0.05,12045.65,187.0,0.0,0.0,0.0,
